ID,CourseContentId,IdContent,QuestionType,QuestionContent,AAnswer,BAnswer,CAnswer,DAnswer,Answer,ResultAnswer,Explanation
11,Chương 3. Marketing Điện tử,3,1,Vũ khí Viral Marketing (Lan truyền bùng nổ) hoàn toàn lấy sức mạnh từ cơ chế nào?,Cơ chế thu phí quảng cáo tự động rẻ mạt,Xu hướng tin truyền miệng (eWOM) cực cao,Chiến thuật giảm giá sâu tận đáy liên tục,Gửi link liên tục qua SMS cho từng thiết bị,B,Xu hướng tin truyền miệng (eWOM) cực cao,Đáp án chính xác là B. Giống vòng đời của con virus bùng nổ cấp số nhân (Lan truyền Viral) - Nội dung ấn tượng / Giật gân khiến một khách tự chia sẻ cho 10 bạn bè khác qua truyền miệng điện tử tạo cơn sóng thu hoạch.
12,Chương 3. Marketing Điện tử,3,1,Đâu là định nghĩa xác đáng cho Content Marketing?,Các đường liên kết ẩn trong mã nguồn,Văn bản nhồi nhét từ khóa thật cường điệu,Các nội dung chia sẻ giá trị hữu ích thiết thực,Khung banner treo nổi bật tại sảnh hội trường,C,Các nội dung chia sẻ giá trị hữu ích thiết thực,"Đáp án chính xác là C. Content (Nội dung) không đơn thuần là text gõ chữ - Nó là PodCast truyền cảm, Slide phân tích chi tiết, hay Ebook dạy làm đồ họa... mang ""sức nặng của tri thức thật"" để thay đổi thiện cảm."
13,Chương 3. Marketing Điện tử,3,1,Thuật ngữ Banner blindness (sự mù banner) giải thích cơ chế phòng vệ nào của người duyệt web?,Khách ấn nhầm mã dẫn đến link độc hại,Web hiển thị bị chói lấp mọi nội dung,Lỗi ảnh không thể load do đường truyền kém,Não bộ tự động phớt lờ chỗ hay đặt quảng cáo,D,Não bộ tự động phớt lờ chỗ hay đặt quảng cáo,"Đáp án chính xác là D. Bị tra tấn quảng cáo trong hàng chục năm Internet, người dùng hình thành phản xạ mù vô thức (Ad-blindness) - tự động chặn lọc những chóp màn hình nơi thường giăng bẫy ads quảng cáo tốn kém."
14,Chương 3. Marketing Điện tử,3,1,Phương pháp nào tối ưu nhất cho quán cafe cắm trại ngân sách eo hẹp 3 triệu đồng/tháng?,Bỏ nhiều tiền tranh Top quảng cáo theo từ khóa đặc,Viết bài dày đặc trên diễn đàn đầu tư tiền ảo số,Làm video giải trí trên Reels và cài Maps chỉ dẫn,Trích quỹ thuê các ca sĩ nổi đình đám mở mini show,C,Làm video giải trí trên Reels và cài Maps chỉ dẫn,"Đáp án chính xác là C. Với đồng tiền hạn hẹp, bấu víu vào cuộc chơi đấu thầu đốt Google Ads từ khóa là không thể đọ lại shop to; xài Content Video miễn phí check-in lồng local Maps là vũ khí du kích đỉnh nhất."
15,Chương 3. Marketing Điện tử,3,1,SEO được coi là chiến lược gì khi xét về thời gian sinh lời so với PPC?,Nhanh như chớp nhưng rất đắt đỏ,Dài hạn chậm nhưng hiệu quả bền vững,Trung hạn phụ thuộc lớn vào thời tiết,Ngắn hạn tạo doanh thu một lần rồi hết,B,Dài hạn chậm nhưng hiệu quả bền vững,"Đáp án chính xác là B. PPC Google Ads thì ""bỏ tiền nổ đơn - ngắt tài khoản là nhịn trưa"". Còn SEO tuy phải xây bài Content mỏi tay nhưng đổi lại leo Top 1 miễn phí vô cùng bền vững không lo suy kiệt túi ví công ty."
1,Chương 3. Marketing Điện tử,3,1,Tương quan chi phí giữa tìm kiếm khách mới và duy trì khách cũ là gi?,Đầu tư vào khách mới rẻ y hệt,Tìm kiếm khách hàng mới đắt gấp năm,Tập trung giữ khách sẽ hao tốn hơn,Tìm khách thu lời hơn là đi tìm,B,Tìm kiếm khách hàng mới đắt gấp năm,"Đáp án chính xác là B. Chi phí để thu hút một người lạ chưa từng biết đến thương hiệu mua hàng (qua quảng cáo, khuyến mại) tốn gấp từ 5 đến 7 lần chi phí để giữ chân và khiến một khách hàng cũ tiếp tục mua lại."
2,Chương 3. Marketing Điện tử,3,1,Email tuyệt sắc vượt trội so với bản in email rác bởi 2 yếu tố nào?,Sự miễn cưỡng tham gia và ít hình ảnh động,Được ẩn logo quảng cáo đi nhanh gọn lẹ nhất,Khách đã xin phép (Opt-in) và gọi đúng tên,Độ ngắn gọn tối ưu từ trên xuống dưới cùng,C,Khách đã xin phép (Opt-in) và gọi đúng tên,Đáp án chính xác là C. Email rác (Spam) là gửi hàng loạt vô tội vạ đến người không quen biết. Email Marketing chân chính luôn xây dựng trên triết lý Cấp quyền (Permission/Opt-in) và tính Cá nhân hóa cực sâu gọi bằng tên riêng.
3,Chương 3. Marketing Điện tử,3,1,Khi làm Permission Marketing điều kiện doanh nghiệp đưa form đồng ý nhận tin cho khách gọi là thiết lập nào?,Hoạt động Opt-out trừ,Tính năng Double Check,Dừng hiển thị Pop-up,Khách hàng Opt-in duyệt,D,Khách hàng Opt-in duyệt,"Đáp án chính xác là D. Opt-in là cái gật đầu hợp pháp hóa mọi thứ: ""Vâng, xin hãy gửi thông báo ưu đãi mỹ phẩm vào hòm thư điện tử này cho tôi mỗi tuần"". Nó là minh chứng của quyền tự do thiết bị ở kỷ nguyên số."
4,Chương 3. Marketing Điện tử,3,1,Chức năng Opt-out (Hủy theo dõi) bắt buộc hiển thị nhằm giới hạn rủi ro cực nguy nào?,Email gửi của công ty bị Google phạt thẻ đen cấm vĩnh viễn,Khách yêu cầu nhà mang đền tiền vì bị sập hệ thống bảo mật,Nền tảng chạy quảng cáo từ chối toàn bộ khoản cọc hoàn trả,Tốn tiền trả dung lượng đĩa ảo cực cao cho công ty mẹ máy chủ,A,Email gửi của công ty bị Google phạt thẻ đen cấm vĩnh viễn,"Đáp án chính xác là A. Giấu nút ""Từ chối nhận thư / Unsubscribe"" không những vi phạm pháp luật mà còn đẩy tên miền (domain) của doanh nghiệp vào danh sách đen (Blacklist). Khi đó, mọi email gửi đi sẽ phi thẳng vào thùng mục rác tự động."
5,Chương 3. Marketing Điện tử,3,1,Danh từ House List trong Email Marketing mang lớp ý nghĩa cốt lõi nào?,Thư mục lưu email khách hay khiếu nại,Danh sách thư rác bị đánh dấu loại,Tập hợp khách hàng lâu năm ngon nhất,Danh sách mua thô từ những hãng khác,C,Tập hợp khách hàng lâu năm ngon nhất,"Đáp án chính xác là C. Thay vì đi mua các tệp vô danh lôm côm từ trên mạng, ""House List"" là gia tài vô giá do doanh nghiệp tự cất công đoạt được qua thời gian (từ khách đã mua); độ tương tác mở thư luôn giữ đỉnh vinh quang."
6,Chương 3. Marketing Điện tử,3,1,"Để nâng cao rõ rệt tỷ lệ Open Rate (Mở xem), bí quyết tiêu đề nào được khuyến nghị?",Gửi lại y xì đúc vài lần trong một ngày,Nêu giới hạn hạn chót và tên thân mật khách,Giấu luôn tên chương trình vì nghi ngại cạnh,Cài xen kẽ biểu tượng khóc nhè và khẩn cấp,B,Nêu giới hạn hạn chót và tên thân mật khách,"Đáp án chính xác là B. Dòng chủ đề là 3 giây sống còn; ""Thắng ơi! Chỉ còn 2 giờ duy nhất giảm 50% balo phượt"" - tính khan hiếm thời hạn (Urgency) pha với tên gọi tự nhiên là lưỡi câu đâm xuyên sự lười biếng phớt lờ."
7,Chương 3. Marketing Điện tử,3,1,Chỉ số Click Through Rate (Tỷ lệ CTR) phản ánh hành trình nào của phễu Marketing thư tín?,Tỷ lệ khách hàng khiếu nại chất lượng hàng lỗi,Tỷ lệ bấm đường dẫn đến xem chi tiết,Tỷ lệ bị đưa vào hộp thư rác bảo vệ quyền cá nhân,Tỷ lệ không mở thư do nhầm sang thư tiếp thị ngầm,B,Tỷ lệ bấm đường dẫn đến xem chi tiết,Đáp án chính xác là B. Khách mới chỉ mở thư mới là thành công 50%. Chỉ số CTR đo đếm tỷ lệ phần trăm số người nhấp vào liên kết (nút Mua ngay / Xem thêm chi tiết) để di cư khỏi email chạy thẳng vào trạm thanh toán.
8,Chương 3. Marketing Điện tử,3,1,Hiện tượng ZMOT diễn ra qua di động ngay tại cửa hàng siêu thị nói lên một uy lực gì của công cụ di động?,Điện thoại gây nhiễu và rất dễ hao pin ở quầy,Lượng người mua qua app đang ít đi khá rõ rệt,Khách dùng mạng kiểm tra độ uy tín đến phút chót,Giao dịch mạng bị gián đoạn do nhiễu loạn sóng,C,Khách dùng mạng kiểm tra độ uy tín đến phút chót,Đáp án chính xác là C. Điện thoại thông minh mang tính kết nối mọi lúc mọi nơi (Ubiquity). Khách đang đứng sờ Tivi tại cửa hàng ngoài đời nhưng tay vẫn nhấn mạng check giá - Đó là đòn đánh bẻ khóa mọi rào cản thời gian không gian.
9,Chương 3. Marketing Điện tử,3,1,Doanh nghiệp nên đẩy Push Notification thay nhắn SMS vì lợi điểm chiến lược nào?,Bảo mật tốt hơn rất nhiều so với SMS,SMS hay bị nghẽn mạng do lượng tải lớn,Chẳng tốn phí và bật tung ứng dụng thật tiện,SMS không chứa được bất cứ dấu câu hay link,C,Chẳng tốn phí và bật tung ứng dụng thật tiện,Đáp án chính xác là C. Gửi phát 1 Triệu SMS gây lõm túi cực sâu; nhưng Push Notification trên điện thoại có App là kênh thông báo Free 100%. Thông điệp kéo vuốt đẩy người dùng lọt thỏm ngay vào App để cào thẻ mã mà không lách rách.
10,Chương 3. Marketing Điện tử,3,1,Quảng cáo dựa trên khu vực LBS (Location-Based) thường cần module điện thoại nào để lấy tín hiệu khoanh vùng?,Xử lý hình ảnh camera góc rộng,Tính năng chia sẻ WiFi tầm ngắn,Hệ thống định vị GPS trên điện thoại,Hệ mã hóa riêng tư từ ngân hàng,C,Hệ thống định vị GPS trên điện thoại,Đáp án chính xác là C. Hệ thống LBS (Location-Based Services) vận hành nhờ bộ khung định vị vị trí chuẩn xác GPS; nó giúp hãng giăng lưới ảo (Geo-fencing) quét xem khách có ngang qua siêu phường để ném mã giảm giá trúng tọa độ.
11,Chương 3. Marketing Điện tử,3,1,"Để tự tin tránh lùm xùm phá luật với quảng cáo LBS khoanh vùng, điều khoản vàng là:",Dặn dò khách khi mua hàng ở xa tới,Yêu cầu cho quyền vị trí khi cài App,Thiết lập thẻ nạp ảo bằng số chứng minh,Tự xóa lịch sử qua tháng mỗi ban đêm,B,Yêu cầu cho quyền vị trí khi cài App,"Đáp án chính xác là B. Không ai được phép lấy cắp thông tin theo dõi đi lại của khách - Trừ khi lúc cài App hãng đã hỏi lịch sự ""Cho phép truy cập vị trí không?"" (Phê duyệt quyền) đảm bảo chuẩn bài chơi."
12,Chương 3. Marketing Điện tử,3,1,Phí quảng cáo Affiliate Marketing được quy chiếu bằng mô hình nào an toàn cho shop?,Cost Per Impression - Tính số hiển thị,Cost Per Action - Chỉ trả khi ra doanh thu,Cost Per Click - Tính điểm khi bấm link dạo,Cost Per Visit - Trả phí cho lượt viếng thăm,B,Cost Per Action - Chỉ trả khi ra doanh thu,"Đáp án chính xác là B. Affiliate (Tiếp thị liên kết) khác chạy Facebook hay bóp băng rôn ở chỗ: Nếu tháng này KOL không mang về đơn hàng bán thành công chốt tiền (CPA/CPS), hãng tuyệt đối không chi hoa hồng một cuống nào."
13,Chương 3. Marketing Điện tử,3,1,Lý thuyết Affiliate (Tiếp thị liên kết) khác đa cấp ở điểm cốt lõi nào?,Phải nhập kho một lượng sản phẩm lớn dự trữ sẵn,Có duy nhất 1 tầng nhận đúng hàng đã giới thiệu,Chia hoa hồng trải dài qua năm cấp đại lý nhỏ lẻ,Thu tiền phí tham gia như mở khóa tài khoản chính,B,Có duy nhất 1 tầng nhận đúng hàng đã giới thiệu,"Đáp án chính xác là B. Mô hình Affiliate là nhà bán liên kết đơn giản với hệ thống tracking thưởng thẳng cho 1 người lấy mã link bán chốt; Không bắt chẹt nạp tiền mở kho, không chia ăn hoa mòn tiền tuyến nhánh phẩy theo dây chuyền đa cấp huyễn hoạc."
14,Chương 3. Marketing Điện tử,3,1,Tầm ảnh hưởng của KOC nhận hoa hồng dựa vào công nghệ nền tảng nào?,Theo sát link khách qua mã Cookies đính kèm,Nhập số tài khoản ngân hàng riêng,Điền mã thư tay của người dẫn dắt,Xem tệp lưu nhật ký hệ thống cục bộ,A,Theo sát link khách qua mã Cookies đính kèm,"Đáp án chính xác là A. Dù khách mua trên máy ảo, xem video ở nơi xa lắc lơ... Cookies (chứa trong tracking link ghim dưới bài post Tiktok) vĩnh viễn khóa chặt thông số báo bộ ghi cược chốt chia tiền cho mã của KOC một cách phân minh rõ ràng."
15,Chương 3. Marketing Điện tử,3,1,Xử lý giỏ hàng bị bỏ rơi sau 2 tiếng doanh nghiệp nên cài thông điệp kiểu gì duyên dáng nhất?,Gửi email mắng mỏ cảnh cáo khóa nick,Tung mã Freeship 100% để ép mua ngay lập tức,Gửi thông báo Push App nhắc nhẹ thân thiện,Liên lạc báo nợ vào trong số chứng minh nhân dân,C,Gửi thông báo Push App nhắc nhẹ thân thiện,"Đáp án chính xác là C. Nhắc nhở giỏ hàng rớt (Cart Abandonment) dùng cơ chế nhẹ nhàng Push App (Ví dụ: ""Giày đẹp quên trong giỏ đang chờ bạn!"") là một cách gãi tò tự nhiên hiệu quả, đủ duyên mà không làm người nhận bị sượng ép nài nỉ thô."
1,Chương 3. Marketing Điện tử,3,1,Tại thông điệp đầu cái gì không đo lường được thì không quản trị được Marketing truyền thống mắc phải lỗi gì?,Giá cả quá đắt nhưng chất liệu thì rất kém và bị nhòe nhạt,Giới hạn đo lường cụ thể có bao nhiêu khách xem tờ rơi,Lượng tương tác vô biên thu hút vô số tệp khách nhỏ tuổi,Việc đo hiệu suất quảng cáo truyền thống thì tương đối dễ,B,Giới hạn đo lường cụ thể có bao nhiêu khách xem tờ rơi,Đáp án chính xác là B. Marketing truyền thống thiếu công cụ định lượng minh bạch: Không ai đếm được có bao nhiêu con mắt lướt qua tấm billboard ở ngã tư và không phân minh rạch ròi bao nhiêu cốc cafe bán ra tới từ sự đóng góp của cái loa phường đó.
